Movie_Id,Title,Status,Language,Budget,Revenue,Runtime,Release_Year,Release_Date,Popularity,Vote_Average,Vote_Count,Crew_Name,Actor_Name,Genre_Name,Company_Name,Country_Name
125490,Antiviral,Released,En,2400000,0,110,2012,19-09-2012 00:00,11.753553,5.7,112,,Caleb Landry Jones,Science Fiction,Alliance Films,Canada
125537,Smiling Fish & Goat On Fire,Released,En,0,0,90,1999,16-09-1999 00:00,0.00734,7,1,,Derick Martini,Comedy,,United States Of America
126141,The Case of the Grinning Cat,Released,En,0,0,59,2004,05-12-2004 00:00,0.092562,7.7,3,,,Documentary,Les Films Du Jeudi,France
126186,Shanghai Calling,Released,En,0,0,98,2012,03-05-2012 00:00,0.857008,5.7,7,,Daniel Henney,,,United States Of America
126319,Ernest & Celestine,Released,Fr,12516654,8109160,78,2012,12-12-2012 00:00,11.103202,7.6,142,,Anne-Marie Loop,Animation,Studiocanal,Belgium
126509,2016: Obama's America,Released,En,2500000,33400000,87,2012,13-07-2012 00:00,0.973582,4.6,19,,,Documentary,,United States Of America
127493,Stolen,Released,En,35000000,2106557,96,2012,17-05-2012 00:00,16.830184,5.1,344,,Nicolas Cage,Action,Saturn Films,United States Of America
127560,The Railway Man,Released,En,18000000,22309223,116,2013,26-12-2013 00:00,13.916583,6.7,273,,Jeremy Irvine,Drama,Archer Street Productions,Australia
127585,X-Men: Days of Future Past,Released,En,250000000,747862775,131,2014,15-05-2014 00:00,118.078691,7.5,6032,,Hugh Jackman,Action,Twentieth Century Fox Film Corporation,United Kingdom
127867,The Brass Teapot,Released,En,0,0,100,2012,08-09-2012 00:00,10.639774,5.8,160,,Juno Temple,Comedy,Laundry Films,United States Of America
127918,The Gatekeepers,Released,En,0,0,101,2012,09-07-2012 00:00,2.828303,6.5,39,,Ami Ayalon,Documentary,Les Films Du Poisson,
129139,The To Do List,Released,En,1500000,3566225,104,2013,24-07-2013 00:00,15.017068,5.5,342,,Aubrey Plaza,Comedy,3 Arts Entertainment,United States Of America
129670,Nebraska,Released,En,12000000,17654912,115,2013,21-09-2013 00:00,29.223881,7.4,636,,Bruce Dern,Drama,Paramount Vantage,United States Of America
130150,Labor Day,Released,En,18000000,20275812,111,2013,27-12-2013 00:00,17.683563,6.7,299,,Josh Brolin,Drama,Mr. Mudd Production,United States Of America
131631,The Hunger Games: Mockingjay - Part 1,Released,En,125000000,752100229,123,2014,18-11-2014 00:00,206.227151,6.6,5584,,Jennifer Lawrence,Science Fiction,Lionsgate,United States Of America
131634,The Hunger Games: Mockingjay - Part 2,Released,En,160000000,653428261,137,2015,18-11-2015 00:00,127.284427,6.6,3984,,Jennifer Lawrence,Action,Studio Babelsberg,Germany
132232,Mama,Released,En,15000000,146497771,100,2013,17-01-2013 00:00,47.455148,6,1401,,Jessica Chastain,Horror,Universal Pictures,Spain
132316,Jab Tak Hai Jaan,Released,Hi,0,0,176,2012,13-11-2012 00:00,5.900535,7.3,66,,Shah Rukh Khan,Drama,Yash Raj Films,India
132344,Before Midnight,Released,En,3000000,11176469,108,2013,05-04-2013 00:00,23.299907,7.4,568,,Ethan Hawke,Romance,Castle Rock Entertainment,Greece
132363,The Butler,Released,En,25000000,115922175,132,2013,16-08-2013 00:00,32.105328,7.2,1101,,Forest Whitaker,Drama,Laura Ziskin Productions,United States Of America
133575,The Velocity of Gary,Released,En,4000000,0,100,1999,16-07-1999 00:00,0.409089,4.2,5,,Vincent D'Onofrio,Drama,Ventanarosa Productions,United States Of America
133694,Promised Land,Released,En,15000000,8138788,106,2012,23-09-2012 00:00,13.568302,6,243,,Matt Damon,Drama,Participant Media,United Arab Emirates
133698,Fly Me to the Moon,Released,Fr,0,0,104,2012,29-10-2012 00:00,11.60921,5.6,194,,Diane Kruger,Comedy,Tf1 Films Production,France
133805,Carrie,Released,En,30000000,82394288,100,2013,16-10-2013 00:00,63.848541,5.8,1463,,Chloë Grace Moretz,Drama,Screen Gems,United States Of America
133931,Zambezia,Released,En,20000000,0,83,2012,05-06-2012 00:00,14.182301,5.3,68,,Jeremy Suarez,Comedy,Industrial Development Corporation Of South Africa,South Africa
134371,Atlas Shrugged Part II,Released,En,0,0,112,2012,12-10-2012 00:00,4.725357,5.4,41,,Samantha Mathis,Drama,Cinema Vehicle Services,United States Of America
134374,Pain & Gain,Released,En,25000000,86175291,130,2013,18-04-2013 00:00,31.893932,6.1,1573,,Mark Wahlberg,Thriller,Paramount Pictures,United States Of America
134411,Snitch,Released,En,35000000,42930462,112,2013,21-02-2013 00:00,30.556135,5.8,1138,,Dwayne Johnson,Thriller,Front Street Productions,United States Of America
134597,The Collection,Released,En,0,6842058,94,2012,21-09-2012 00:00,16.361743,5.9,289,,Josh Stewart,Horror,Fortress Features,United States Of America
135397,Jurassic World,Released,En,150000000,1513528810,124,2015,09-06-2015 00:00,418.708552,6.5,8662,,Chris Pratt,Action,Universal Studios,United States Of America
135595,Trade Of Innocents,Released,En,0,0,91,2012,27-09-2012 00:00,2.204138,5.5,12,,Dermot Mulroney,Drama,,United States Of America
136400,2 Guns,Released,En,61000000,131940411,109,2013,02-08-2013 00:00,42.881415,6.6,1589,,Denzel Washington,Action,Universal Studios,United States Of America
136795,The Heat,Released,En,43000000,158674180,117,2013,27-06-2013 00:00,37.654688,6.5,1575,,Sandra Bullock,Action,Ingenious Film Partners,United States Of America
136797,Need for Speed,Released,En,66000000,203277636,130,2014,13-03-2014 00:00,54.81489,6.1,1520,,Aaron Paul,Action,Dreamworks Skg,Philippines
136835,No Good Deed,Released,En,13200000,53830415,83,2014,10-09-2014 00:00,24.656068,5.6,181,,Idris Elba,Crime,Will Packer Productions,United States Of America
137093,Last Vegas,Released,En,28000000,134402450,105,2013,31-10-2013 00:00,28.043508,6.4,799,,Robert De Niro,Comedy,Laurence Mark Productions,United States Of America
137094,Jack Ryan: Shadow Recruit,Released,En,60000000,50549107,105,2014,15-01-2014 00:00,42.538258,5.9,1173,,Chris Pine,Action,Paramount Pictures,Russia
137106,The Lego Movie,Released,En,60000000,469160692,100,2014,06-02-2014 00:00,59.547928,7.5,3070,,Chris Pratt,Adventure,Village Roadshow Pictures,United States Of America
137113,Edge of Tomorrow,Released,En,178000000,370541256,113,2014,27-05-2014 00:00,79.456485,7.6,4858,,Tom Cruise,Action,Village Roadshow Pictures,Australia
137321,Winter's Tale,Released,En,60000000,30800231,118,2014,13-02-2014 00:00,22.736038,6,487,,Colin Farrell,Drama,Village Roadshow Pictures,United States Of America
137347,Closer to the Moon,Released,En,9000000,0,112,2013,29-11-2013 00:00,9.159265,6.4,13,,Vera Farmiga,Comedy,Mandragora Movies,Italy
137955,Crowsnest,Released,En,1200000,0,84,2012,01-01-2012 00:00,0.057564,4.8,12,,,,,Canada
138103,The Expendables 3,Released,En,90000000,206172544,127,2014,04-08-2014 00:00,61.025639,6.1,1795,,Sylvester Stallone,Action,Davis-Films,France
138697,Don Jon,Released,En,6000000,0,90,2013,26-07-2013 00:00,33.296684,5.9,1671,,Joseph Gordon-Levitt,Romance,Voltage Pictures,United States Of America
138832,We're the Millers,Released,En,37000000,269994119,110,2013,07-08-2013 00:00,100.348805,6.8,2972,,Jason Sudeikis,Comedy,New Line Cinema,United States Of America
138843,The Conjuring,Released,En,13000000,318000141,112,2013,18-07-2013 00:00,49.975409,7.4,3092,,Patrick Wilson,Horror,New Line Cinema,United States Of America
138976,Treachery,Released,En,625000,0,68,2013,16-05-2013 00:00,0.283059,4.8,5,,Matthew Ziff,Drama,,
139038,A Haunted House,Released,En,2500000,60141683,86,2013,11-01-2013 00:00,18.661541,5.4,516,,Marlon Wayans,Comedy,Endgame Entertainment,United States Of America
139715,Detention of the Dead,Released,En,500000,0,87,2012,27-04-2012 00:00,2.391847,4.5,34,,Jacob Zachar,Comedy,Gala Film,United States Of America
139948,Burn,Released,En,225000,111300,86,2012,01-11-2012 00:00,0.126676,6.9,6,,Donald Austin,Foreign,Apostle Productions,United States Of America
139998,Supporting Characters,Released,En,0,0,87,2012,23-01-2012 00:00,0.620554,6.7,10,,Alex Karpovsky,Drama,,
140300,Kung Fu Panda 3,Released,En,145000000,521170825,95,2016,23-01-2016 00:00,56.747978,6.7,1603,,Jack Black,Action,Twentieth Century Fox Film Corporation,China
140823,Saving Mr. Banks,Released,En,35000000,112544580,125,2013,16-11-2013 00:00,31.957947,7.3,1226,,Emma Thompson,Comedy,Walt Disney Pictures,Australia
142061,"Batman: The Dark Knight Returns, Part 2",Released,En,3500000,0,78,2013,18-01-2013 00:00,25.891466,7.9,419,,Peter Weller,Action,Dc Comics,United States Of America
142132,Sugar Town,Released,En,0,0,92,1999,17-09-1999 00:00,0.375423,5.5,2,,John Taylor,Comedy,Channel Four Films,United Kingdom
144336,Sabotage,Released,En,35000000,17508518,110,2014,28-03-2014 00:00,27.903999,5.5,555,,Arnold Schwarzenegger,Action,Open Road Films,United States Of America
144340,Admission,Released,En,13000000,18000000,107,2013,21-03-2013 00:00,17.632446,5.4,304,,Tina Fey,Comedy,Focus Features,United States Of America
145220,Muppets Most Wanted,Released,En,50000000,80383290,112,2014,20-03-2014 00:00,14.808304,6.2,316,,Ricky Gervais,Comedy,Buena Vista,United States Of America
146198,Triple 9,Released,En,20000000,12639297,115,2016,19-02-2016 00:00,29.371987,5.6,797,,Casey Affleck,Action,Worldview Entertainment,United States Of America
146203,The Last Exorcism Part II,Released,En,5000000,15179302,88,2013,28-02-2013 00:00,10.605752,4.4,203,,Ashley Bell,Horror,Studiocanal,United States Of America
146216,RED 2,Released,En,84000000,0,116,2013,18-07-2013 00:00,44.34333,6.4,1526,,Bruce Willis,Action,Dc Comics,Canada
146227,Getaway,Released,En,18000000,10501938,90,2013,29-08-2013 00:00,16.520516,4.9,246,,Ethan Hawke,Action,Dark Castle Entertainment,Bulgaria
146233,Prisoners,Released,En,46000000,122126687,153,2013,18-09-2013 00:00,88.496873,7.9,3085,,Hugh Jackman,Drama,Alcon Entertainment,United States Of America
146238,Runner Runner,Released,En,30000000,62616646,91,2013,24-09-2013 00:00,22.975918,5.5,543,,Ben Affleck,Crime,Double Feature Films,United States Of America
146239,Delivery Man,Released,En,26000000,51164106,105,2013,10-10-2013 00:00,30.114383,6.2,551,,Vince Vaughn,Comedy,Dreamworks Skg,United States Of America
146269,The Young Unknowns,Released,En,0,0,87,2000,12-03-2000 00:00,0.004922,0,0,,Devon Gummersall,Drama,,
146304,The Best Man Holiday,Released,En,17000000,71625195,123,2013,15-11-2013 00:00,7.210095,6.7,110,,Terrence Howard,Comedy,Universal,United States Of America
146631,U.F.O.,Released,En,2500000,0,101,2012,14-12-2012 00:00,8.248149,3.1,47,,Bianca Bree,Action,Hawthorn Productions,United Kingdom
146882,Elza,Released,Fr,0,0,78,2011,11-04-2011 00:00,0.007254,0,0,,Stana Roumillac,Drama,France Télévision,Guadaloupe
147441,Exodus: Gods and Kings,Released,En,140000000,268031828,150,2014,03-12-2014 00:00,101.599427,5.6,1921,,Christian Bale,Adventure,Scott Free Productions,Spain
147767,Khiladi 786,Released,En,0,126,139,2012,07-12-2012 00:00,0.114342,4.7,11,,Akshay Kumar,Action,,
147773,The Way Way Back,Released,En,4600000,23198652,103,2013,06-06-2013 00:00,32.14444,7.1,688,,Liam James,Comedy,Fox Searchlight Pictures,United States Of America
150202,The Haunting in Connecticut 2: Ghosts of Georgia,Released,En,0,0,101,2013,01-02-2013 00:00,11.708343,5.6,175,,Chad Michael Murray,Horror,Gold Circle Films,United States Of America
150211,The Frozen,Released,En,0,0,0,2012,10-10-2012 00:00,1.084387,4.2,14,,Brit Morgan,Horror,,
150540,Inside Out,Released,En,175000000,857611174,94,2015,09-06-2015 00:00,128.655964,8,6560,,Amy Poehler,Drama,Walt Disney Pictures,United States Of America
150689,Cinderella,Released,En,95000000,543514353,105,2015,12-03-2015 00:00,101.187052,6.7,2374,,Lily James,Romance,Walt Disney Pictures,United Kingdom
152532,Dallas Buyers Club,Released,En,5000000,55198285,117,2013,07-09-2013 00:00,59.454473,7.9,2886,,Matthew Mcconaughey,Drama,Universal Studios,United States Of America
152599,The Immigrant,Released,En,16000000,5867686,117,2013,03-07-2013 00:00,13.832464,6.2,250,,Marion Cotillard,Drama,Kingsgate Films,United States Of America
152601,Her,Released,En,23000000,47351251,126,2013,18-12-2013 00:00,53.682367,7.9,4097,,Joaquin Phoenix,Romance,Warner Bros.,China
152737,August: Osage County,Released,En,25000000,74188937,121,2013,26-12-2013 00:00,20.561682,6.9,483,,Meryl Streep,Comedy,Jean Doumanian Productions,United States Of America
152742,The Best Offer,Released,En,13500000,19255873,124,2013,01-01-2013 00:00,30.058263,7.7,704,,Geoffrey Rush,Drama,Paco Cinematografica,Italy
152747,All Is Lost,Released,En,9000000,6108720,106,2013,18-10-2013 00:00,28.540614,6.6,671,,Robert Redford,Action,Sudden Storm Productions,United States Of America
152760,The Monuments Men,Released,En,70000000,154984035,118,2014,24-01-2014 00:00,43.873266,5.8,1523,,Matt Damon,War,Columbia Pictures,Germany
153158,Underdogs,Released,Es,22000000,24000000,106,2013,18-07-2013 00:00,14.866351,6,122,,Juan José Campanella,Animation,100 Bares,Argentina
153397,Restless,Released,En,0,0,180,2012,07-12-2012 00:00,0.812776,4.9,8,,Hayley Atwell,Tv Movie,British Broadcasting Corporation (Bbc),United Kingdom
153518,The Angry Birds Movie,Released,En,73000000,349779543,97,2016,11-05-2016 00:00,45.720894,5.9,1022,,Jason Sudeikis,Family,Columbia Pictures,Finland
153795,Straight A's,Released,En,7000000,0,88,2013,16-01-2013 00:00,4.50829,5.2,46,,Anna Paquin,Comedy,Nu Image Films,United States Of America
156022,The Equalizer,Released,En,55000000,192330738,132,2014,24-09-2014 00:00,79.922059,7.1,2954,,Denzel Washington,Thriller,Columbia Pictures,United States Of America
157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,Released,En,0,0,80,2013,14-01-2013 00:00,1.737032,2.9,28,,Kathryn Fiore,Comedy,Silver Nitrate Films,United States Of America
157185,Tin Can Man,Released,En,13,0,84,2007,01-01-2007 00:00,0.332679,2,1,,Michael Parle,Horror,Park Films,Ireland
157293,ABCD (Any Body Can Dance),Released,Hi,0,222000,160,2013,07-02-2013 00:00,1.294967,5.6,10,,Prabhu Deva,Drama,Utv Motion Pictures,India
157336,Interstellar,Released,En,165000000,675120017,169,2014,05-11-2014 00:00,724.247784,8.1,10867,,Matthew Mcconaughey,Adventure,Paramount Pictures,Canada
157350,Divergent,Released,En,85000000,288747895,139,2014,14-03-2014 00:00,80.316463,6.9,4663,,Shailene Woodley,Adventure,Summit Entertainment,United States Of America
157353,Transcendence,Released,En,100000000,103039258,119,2014,16-04-2014 00:00,58.991388,5.9,2295,,Johnny Depp,Thriller,Alcon Entertainment,China
157354,Fruitvale Station,Released,En,0,17385830,85,2013,25-07-2013 00:00,20.967146,7.3,390,,Michael B. Jordan,Drama,Forest Whitaker'S Significant Productions,United States Of America
157386,The Spectacular Now,Released,En,2500000,6854611,95,2013,02-08-2013 00:00,25.722747,6.8,1048,,Miles Teller,Comedy,21 Laps Entertainment,United States Of America
157422,The Wicked Within,Released,En,0,0,91,2015,16-10-2015 00:00,1.906151,4.2,26,,Sienna Guillory,Horror,After Dark Films,United States Of America
157544,The Vatican Tapes,Released,En,13000000,1784763,91,2015,24-07-2015 00:00,10.475368,4.6,243,,Olivia Taylor Dudley,Thriller,Lakeshore Entertainment,United States Of America
157547,Oculus,Released,En,5000000,44030246,104,2013,08-09-2013 00:00,35.871248,6.3,1050,,Karen Gillan,Horror,Intrepid Pictures,United States Of America
157841,The Young and Prodigious T.S. Spivet,Released,En,33000000,9494789,105,2013,16-10-2013 00:00,10.651202,6.7,232,,Kyle Catlett,Adventure,Epithète Films,Canada
157847,Joe,Released,En,4000000,2365467,118,2014,11-04-2014 00:00,22.987897,6.5,338,,Nicolas Cage,Drama,Worldview Entertainment,United States Of America
157849,A Most Wanted Man,Released,En,15000000,31554855,121,2014,25-07-2014 00:00,26.708193,6.5,541,,Philip Seymour Hoffman,Thriller,Senator Film Produktion,United Kingdom
157909,Show Me,Released,En,0,0,97,2004,23-09-2004 00:00,0.231297,5.6,4,,Michelle Nolden,Drama,Feature Film Project,Canada
158011,The Call,Released,En,13000000,68572378,94,2013,14-03-2013 00:00,34.532418,6.6,1257,,Halle Berry,Crime,Tristar Pictures,United States Of America
158015,The Purge,Released,En,3000000,89328627,86,2013,31-05-2013 00:00,54.403033,6,2428,,Lena Headey,Science Fiction,Universal Pictures,France
158150,How to Fall in Love,Released,En,4000000,0,0,2012,21-07-2012 00:00,1.923514,5.2,20,,Brooke D'Orsay,Comedy,Annuit Coeptis Entertainment Inc.,United States Of America
158752,Escape from Tomorrow,Released,En,650,0,90,2013,11-10-2013 00:00,1.352222,4.8,87,,Roy Abramsohn,Horror,Mankurt Media,United States Of America
158852,Tomorrowland,Released,En,190000000,209154322,130,2015,19-05-2015 00:00,130.311355,6.2,2846,,Britt Robertson,Adventure,Walt Disney Pictures,United States Of America
158895,This Is Martin Bonner,Released,En,0,0,83,2013,28-06-2013 00:00,0.76368,6.6,4,,Paul Eenhoorn,Drama,,United States Of America
159014,20 Feet from Stardom,Released,En,1000000,0,89,2013,14-06-2013 00:00,5.247956,7.4,85,,Bette Midler,Documentary,Tremolo Productions,United States Of America
159037,The Square,Released,Ar,0,0,88,2013,07-06-2013 00:00,4.892203,7.8,55,,Khalid Abdalla,Documentary,Roast Beef Productions,United Kingdom
159770,The Dirties,Released,En,0,0,83,2013,04-10-2013 00:00,0.833937,6,42,,Matt Johnson,Drama,Xyz Films,Canada
159824,Hotel Transylvania 2,Released,En,80000000,473226958,89,2015,21-09-2015 00:00,61.692197,6.7,1497,,Adam Sandler,Animation,Columbia Pictures,United States Of America
160588,Blue Jasmine,Released,En,18000000,99206215,98,2013,25-07-2013 00:00,34.694216,7,1098,,Cate Blanchett,Comedy,Perdido Productions,United States Of America
161795,Déjà Vu,Released,En,0,0,117,1998,22-04-1998 00:00,0.605645,8,1,,Stephen Dillane,Romance,"Rainbow Film Company, The",United States Of America
162396,The Big Swap,Released,En,0,0,0,1998,11-06-1998 00:00,0.627763,0,0,,Mark Adams,,,
162903,The Fifth Estate,Released,En,28000000,8555008,128,2013,11-10-2013 00:00,20.267062,5.7,364,,Benedict Cumberbatch,Drama,Dreamworks Skg,Belgium
164372,The Snow Queen,Released,Ru,7000000,12400000,76,2012,11-10-2012 00:00,5.33861,5.1,47,,Ivan Okhlobystin,Animation,Bazelevs Production,Russia
164457,Out of the Furnace,Released,En,22000000,15400000,116,2013,06-12-2013 00:00,29.230298,6.5,720,,Christian Bale,Thriller,Appian Way,United States Of America
164558,One Direction: This Is Us,Released,En,10000000,0,92,2013,28-08-2013 00:00,7.944457,8,201,,Harry Styles,Documentary,Columbia Pictures,United States Of America
165864,Hansel and Gretel Get Baked,Released,En,4500000,0,86,2013,19-02-2013 00:00,2.503612,4.8,67,,Molly C. Quinn,Horror,Tribeca Productions,United States Of America
166424,Fantastic Four,Released,En,120000000,167977596,100,2015,05-08-2015 00:00,38.126095,4.4,2278,,Miles Teller,Action,Twentieth Century Fox Film Corporation,United States Of America
166624,Treading Water,Released,En,4700000,0,92,2013,13-09-2013 00:00,0.217538,5.6,6,,Douglas Smith,Drama,Rhombus Media,Canada
167073,Brooklyn,Released,En,11000000,62076141,111,2015,20-10-2015 00:00,39.337949,7.2,1213,,Saoirse Ronan,Drama,Wildgaze Films,Canada
168027,Freaky Deaky,Released,En,0,0,90,2012,22-04-2012 00:00,4.448353,4.9,18,,Christian Slater,Comedy,Final Cut Productions,United States Of America
168259,Furious 7,Released,En,190000000,1506249360,137,2015,01-04-2015 00:00,102.322217,7.3,4176,,Vin Diesel,Action,Universal Pictures,Japan
168530,Ride Along,Released,En,25000000,153997819,99,2014,07-01-2014 00:00,28.468,6.1,853,,Ice Cube,Action,Universal Pictures,United States Of America
168672,American Hustle,Released,En,40000000,251171807,138,2013,12-12-2013 00:00,49.664128,6.8,2807,,Christian Bale,Drama,Columbia Pictures,United States Of America
168705,BloodRayne,Released,En,25000000,2405420,95,2005,22-10-2005 00:00,7.008216,3.5,118,,Kristanna Loken,Action,Boll Kg,United States Of America
169917,A Walk Among the Tombstones,Released,En,28000000,53181600,113,2014,18-09-2014 00:00,61.309619,6.2,1131,,Liam Neeson,Crime,Double Feature Films,United States Of America
170480,The Deported,Released,En,0,0,90,2010,15-06-2010 00:00,0.194848,0,0,,Nicholas Turturro,Comedy,,
170687,The Boxtrolls,Released,En,60000000,108255770,97,2014,10-09-2014 00:00,30.656345,6.6,668,,Ben Kingsley,Animation,Laika Entertainment,United States Of America
171274,Inherent Vice,Released,En,20000000,11110975,148,2014,25-12-2014 00:00,45.742217,6.5,833,,Joaquin Phoenix,Comedy,Ghoulardi Film Company,United States Of America
171424,The Green Inferno,Released,En,5000000,6833445,100,2014,04-09-2014 00:00,17.845161,5,349,,Lorenza Izzo,Action,Worldview Entertainment,Canada
171759,The Lost Medallion: The Adventures of Billy Stone,Released,En,0,0,97,2013,01-03-2013 00:00,2.952932,5.6,13,,William Brent,Adventure,Kaos Entertainment,United States Of America
172385,Rio 2,Released,En,103000000,500188435,102,2014,19-03-2014 00:00,42.40024,6.3,978,,Jesse Eisenberg,Animation,Blue Sky Studios,United States Of America
172391,Khumba,Released,En,20000000,27187375,85,2013,18-07-2013 00:00,6.459787,5.8,72,,Jake T. Austin,Animation,Triggerfish Animation,South Africa
172533,Drinking Buddies,Released,En,0,343341,90,2013,23-08-2013 00:00,17.378455,6,356,,Olivia Wilde,Romance,Burn Later Productions,United States Of America
173224,Along the Roadside,Released,En,250,0,118,2013,28-02-2013 00:00,0.166655,7.7,3,,Michael Madsen,Romance,Metakwon Filmworks,United States Of America
173931,Legend of a Rabbit,Released,Zh,19000000,2570000,89,2011,01-01-2011 00:00,0.738652,3,3,,Jon Heder,Animation,,
174311,All Is Bright,Released,En,0,0,107,2013,10-09-2013 00:00,3.613577,5.3,36,,Paul Rudd,Comedy,Sidney Kimmel Entertainment,United States Of America
174362,Bending Steel,Released,En,0,0,93,2013,20-04-2013 00:00,0.048726,5,1,,,Documentary,,
174751,Jane Got a Gun,Released,En,25000000,1397284,98,2016,01-01-2016 00:00,15.333575,5.4,285,,Natalie Portman,Action,Handsomecharlie Films,United States Of America
175291,Cheap Thrills,Released,En,0,0,85,2013,08-03-2013 00:00,10.826253,6.3,155,,Pat Healy,Drama,New Artists Alliance,United States Of America
175528,Baggage Claim,Released,En,8500000,22456509,96,2013,27-09-2013 00:00,11.436405,5.6,85,,Paula Patton,Comedy,Sneak Preview Productions,United States Of America
175541,Black Nativity,Released,En,17500000,7018189,93,2013,27-11-2013 00:00,7.180403,5.8,16,,Forest Whitaker,Drama,Fox Searchlight Pictures,United States Of America
175555,A Madea Christmas,Released,En,0,0,100,2013,13-12-2013 00:00,5.377155,7,35,,Tyler Perry,Comedy,Lions Gate,United States Of America
175574,Free Birds,Released,En,55000000,110000000,91,2013,30-10-2013 00:00,14.414937,5.7,254,,Owen Wilson,Animation,Reel Fx Creative Studios,United States Of America
176074,Reality Show,Released,En,0,0,92,2015,01-01-2015 00:00,0.472123,5.5,2,,Adam Rifkin,,Campbell Grobman Films,United States Of America
176077,Enter the Dangerous Mind,Released,En,0,0,88,2013,11-03-2013 00:00,1.998826,4.8,14,,Jake Hoffman,Thriller,Cimarron Productions,United States Of America
176124,Home Run,Released,En,1200000,2861020,114,2013,19-04-2013 00:00,3.085411,6.3,24,,Scott Elrod,Drama,Samuel Goldwyn,United States Of America
177572,Big Hero 6,Released,En,165000000,652105443,102,2014,24-10-2014 00:00,203.73459,7.8,6135,,Scott Adsit,Adventure,Walt Disney Pictures,United States Of America
177677,Mission: Impossible - Rogue Nation,Released,En,150000000,682330139,131,2015,23-07-2015 00:00,114.522237,7.1,3224,,Tom Cruise,Action,Paramount Pictures,China
178862,Aroused,Released,En,0,0,73,2013,20-02-2013 00:00,2.557258,7.2,11,,Lisa Ann,Documentary,Cherry On Top,United States Of America
179144,The Great Beauty,Released,It,12400000,8371085,142,2013,21-05-2013 00:00,32.523573,7.3,720,,Toni Servillo,Comedy,France 2 Cinéma,Italy
180296,They Came Together,Released,En,0,0,84,2014,27-06-2014 00:00,12.036888,5.3,171,,Paul Rudd,Comedy,Lionsgate,United States Of America
180383,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,Released,En,500000,0,88,2012,04-10-2012 00:00,0.425195,7.1,17,,Ricky Jay,Documentary,Kino Lorber,United States Of America
181283,Child 44,Released,En,50000000,3324330,137,2015,15-03-2015 00:00,40.371098,6.1,547,,Tom Hardy,Crime,Summit Entertainment,United Kingdom
181330,Kevin Hart: Let Me Explain,Released,En,0,32230907,74,2013,03-07-2013 00:00,9.799357,7.1,95,,Kevin Hart,Comedy,Hartbeat Productions,United States Of America
181533,Night at the Museum: Secret of the Tomb,Released,En,127000000,349424282,97,2014,17-12-2014 00:00,115.597753,6.1,1851,,Ben Stiller,Adventure,Twentieth Century Fox Film Corporation,United Kingdom
181940,Carousel of Revenge,Released,En,0,0,103,2007,20-07-2007 00:00,0.006069,0,0,,Erik Allen,Thriller,The Picture Factory,United States Of America
182291,On The Downlow,Released,En,0,0,90,2004,11-04-2004 00:00,0.029757,6,2,,Tony Sancho,Drama,Iconoclast Films,United States Of America
182873,Green Street Hooligans: Underground,Released,En,0,0,90,2013,01-01-2013 00:00,5.0005,5.4,33,,Scott Adkins,Action,Tea Shop & Film Company,United States Of America
183894,Emma,Released,En,0,0,240,2009,11-10-2009 00:00,2.135689,7.6,38,,Romola Garai,Romance,,
184098,Think Like a Man Too,Released,En,24000000,70181428,105,2014,20-06-2014 00:00,15.237142,6.4,225,,Adam Brody,Comedy,Will Packer Productions,United States Of America
184315,Hercules,Released,En,100000000,243400000,99,2014,23-07-2014 00:00,76.842247,5.6,1680,,Dwayne Johnson,Action,Paramount Pictures,United States Of America
184341,Hands of Stone,Released,En,20000000,0,105,2016,26-08-2016 00:00,7.444189,6.1,109,,Robert De Niro,Drama,"Weinstein Company, The",Panama
184345,A Haunted House 2,Released,En,0,0,87,2014,17-04-2014 00:00,18.428909,5.4,346,,Marlon Wayans,Comedy,Automatik Entertainment,United States Of America
184346,Deliver Us from Evil,Released,En,30000000,0,118,2014,01-07-2014 00:00,29.359201,5.9,690,,Eric Bana,Thriller,Jerry Bruckheimer Films,United States Of America
184374,Cinco de Mayo: La Batalla,Released,Es,10000000,0,125,2013,03-05-2013 00:00,0.072085,5.8,14,,Christian Vazquez,War,Estudios Churubusco Azteca,Mexico
185008,Yeh Jawaani Hai Deewani,Released,Hi,7700000,46000000,159,2013,31-05-2013 00:00,3.353176,7.2,79,,Ranbir Kapoor,Romance,Dharma Productions,India
185465,Manito,Released,En,0,0,78,2002,15-01-2002 00:00,0.039264,5.5,2,,Franky G,Drama,,United States Of America
185567,Zulu,Released,En,16000000,0,110,2013,04-12-2013 00:00,14.529496,6.7,172,,Orlando Bloom,Crime,Eskwad,South Africa
186935,Heli,Released,Es,1000000,0,105,2013,09-08-2013 00:00,3.629777,6.2,32,,Armando Espitia,Crime,Mantarraya Producciones,Mexico
187017,22 Jump Street,Released,En,50000000,188441614,112,2014,05-06-2014 00:00,52.380982,7,3319,,Jonah Hill,Crime,Columbia Pictures,United States Of America
188161,A Million Ways to Die in the West,Released,En,0,0,116,2014,22-05-2014 00:00,32.808675,5.8,1468,,Seth Macfarlane,Comedy,Media Rights Capital,United States Of America
188166,Blue Ruin,Released,En,0,258384,90,2014,25-04-2014 00:00,25.349758,6.9,462,,Macon Blair,Crime,Film Science,United States Of America
